title,year,keywords,source,doi,keywords_cn
The Scorched Ledger: Counting the True Cost of Climate Change in India,2026,Climate change; Natural resource economics; Revenue; Economics; National accounts; Ledger; Computable general equilibrium; Effects of global warming; Business; Geography; Sustainable development; Ecosystem services; Economic impact analysis; Greenhouse gas; Fishing; Climate risk; Climate change mitigation; Social cost; Social accounting matrix; Environmental resource management; Development economics; Global warming; Climate justice; Economic cost,OpenAlex,https://doi.org/10.5281/zenodo.18859973,气候变化; 自然资源经济学; 收入; 经济学; 国民账户; 账本; 可计算一般均衡; 全球变暖的影响; 商业; 地理; 可持续发展; 生态系统服务; 经济影响分析; 温室气体; 钓鱼; 气候风险; 气候变化减缓; 社会成本; 社会会计矩阵; 环境资源管理; 发展经济学; 全球变暖; 气候正义; 经济成本
HIFLD OPEN Independent Systems Operators,2026,Oak Ridge National Laboratory; Homeland security; National laboratory; Computer science; National Grid; National security; United States National Security Agency; Agency (philosophy); Computer security; Commission; Set (abstract data type); Energy (signal processing); Feature (linguistics); Grid; Telecommunications; Suite; Operations research; Data exchange; Interoperability,OpenAlex,https://doi.org/10.3886/e239294v1-200170,橡树岭国家实验室; 国土安全; 国家实验室; 计算机科学; 国家电网; 国家安全; 美国国家安全局; 代理（哲学）; 计算机安全; 佣金; Set（抽象数据类型）; 能源（信号处理）; 特征（语言学）; 网格; 电信; 套件; 运筹学; 数据交换; 互操作性
Early Warning Systems and Real-Time Decision Support,2026,Geospatial analysis; Warning system; Decision support system; Geographic information system; Hazard; Computer science; Risk analysis (engineering); Early warning system; Information system; Resilience (materials science); Disaster response; Emergency management; Decision system; Vulnerability (computing); Computer security,OpenAlex,https://doi.org/10.4018/979-8-3373-6274-8.ch013,空间分析; 预警系统; 决策支持系统; 地理信息系统; 危险; 计算机科学; 风险分析（工程）; 预警系统; 信息系统; 弹性（材料科学）; 灾害应对; 应急管理; 决策系统; 漏洞（计算）; 计算机安全
Enhancing resilience through environmental data integration in early construction planning: a cloud-based framework,2026,Geospatial analysis; Computer science; Workflow; Resilience (materials science); Traceability; Set (abstract data type); Geographic information system; Data mining; Hazard; Container (type theory); Risk analysis (engineering); Building information modeling; Spatial analysis; Database; Data science; Semantics (computer science); Software engineering; Systems engineering,OpenAlex,https://doi.org/10.3389/fbuil.2026.1748837,空间分析; 计算机科学; 工作流程; 弹性（材料科学）; 可追溯性; Set（抽象数据类型）; 地理信息系统; 数据挖掘; 危险; 容器（类型理论）; 风险分析（工程）; 建筑信息模型; 空间分析; 数据库; 数据科学; 语义学（计算机科学）; 软件工程; 系统工程
The Scorched Ledger: Counting the True Cost of Climate Change in India,2026,Climate change; Natural resource economics; Revenue; Economics; National accounts; Ledger; Computable general equilibrium; Effects of global warming; Business; Geography; Sustainable development; Ecosystem services; Economic impact analysis; Greenhouse gas; Fishing; Climate risk; Climate change mitigation; Social cost; Social accounting matrix; Environmental resource management; Development economics; Global warming; Climate justice; Economic cost,OpenAlex,https://doi.org/10.5281/zenodo.18859972,气候变化; 自然资源经济学; 收入; 经济学; 国民账户; 账本; 可计算一般均衡; 全球变暖的影响; 商业; 地理; 可持续发展; 生态系统服务; 经济影响分析; 温室气体; 钓鱼; 气候风险; 气候变化减缓; 社会成本; 社会会计矩阵; 环境资源管理; 发展经济学; 全球变暖; 气候正义; 经济成本
Spatio-temporal analysis of climate-induced multi-hazards in Ladakh using geospatial techniques,2026,Geospatial analysis; Remote sensing; Computer science; Geography; Identification (biology),OpenAlex,https://doi.org/10.1007/s44288-026-00469-7,空间分析; 遥感; 计算机科学; 地理; 鉴定（生物学）
A scalable framework for flash flood hazard assessment in data-scarce catchments using coupled modeling,2026,Flash flood; Return period; Flood myth; Environmental science; Flow routing; Hydrograph; Hazard; Hazard analysis; Hydrology (agriculture); Routing (electronic design automation); 100-year flood; Terrain; Geospatial analysis; Flood forecasting; Base flow; Scalability; Flood mitigation,OpenAlex,https://doi.org/10.1007/s40808-026-02751-6,山洪; 重现期; 大洪水; 环境科学; 流路由; 水文图; 危险; 危害分析; 水文学（农业）; 布线（电子设计自动化）; 百年一遇洪水; 地形; 空间分析; 洪水预报; 基本流量; 可扩展性; 防洪
"Invisible to Experts, Visible to a Child: Documentation Discrepancies in Aviation Training Materials, Latent Conditions for CFIT, and the Strategic Value of Independent Observation in High Reliability Organizations",2026,Documentation; Geospatial analysis; Notice; Reliability (semiconductor); Agency (philosophy); Knowledge management; Business; Aviation; Civil aviation; Process management; Computer science; Value (mathematics); Strategic planning; Training (meteorology),OpenAlex,https://doi.org/10.5281/zenodo.18843727,文档; 空间分析; 通知; 可靠性（半导体）; 代理（哲学）; 知识管理; 商业; 航空; 民用航空; 进程管理; 计算机科学; 价值（数学）; 战略规划; 培训（气象学）
Public Aid in the Valencian Province After DANA 2024,2026,Beneficiary; Government (linguistics); Context (archaeology); Flood myth; Business; Politics; Local government; Economic growth; Geography; Damages; Public sector; Unemployment; Environmental planning; Geospatial analysis; Agriculture; Political science,OpenAlex,https://doi.org/10.5281/zenodo.18847406,受益人; 政府（语言学）; 背景（考古学）; 大洪水; 商业; 政治; 地方政府; 经济增长; 地理; 损害赔偿; 公共部门; 失业; 环境规划; 空间分析; 农业; 政治学
A Dual Dynamic Feature-based Deep Learning and Computer Vision–Based Model for Multi-Object Classification Using Geospatial Satellite Imagery,2026,Computer science; Geospatial analysis; Artificial intelligence; Deep learning; Feature extraction; Object detection; Artificial neural network; Satellite imagery; Object (grammar); Satellite; Analytics; Feature (linguistics); Generalization; Pattern recognition (psychology); Machine learning; Convolutional neural network; Data mining; Feature selection; Computer vision; Feature learning; Dual (grammatical number); Contextual image classification; Cognitive neuroscience of visual object recognition,OpenAlex,https://doi.org/10.21203/rs.3.rs-8992042/v1,计算机科学; 空间分析; 人工智能; 深度学习; 特征提取; 目标检测; 人工神经网络; 卫星图像; 对象（语法）; 卫星; 分析; 特征（语言学）; 泛化; 模式识别（心理学）; 机器学习; 卷积神经网络; 数据挖掘; 特征选择; 计算机视觉; 特征学习; 对偶（语法数字）; 上下文图像分类; 视觉对象识别的认知神经科学
Long-term Geospatial Access to Food Environment and Breast Cancer Risk in Metropolitan Chicago,2026,Breast cancer; Environmental health; Geospatial analysis; Metropolitan area; Medicine; Logistic regression; Cohort; Geography; Demography; Obesity; Gerontology; Cohort study; Census; Incidence (geometry); Cancer incidence; Cancer registry; Proportional hazards model,OpenAlex,https://doi.org/10.25417/uic.31451800.v1,乳腺癌; 环境健康; 空间分析; 都会区; 医学; 逻辑回归; 队列; 地理; 人口统计学; 肥胖; 老年学; 队列研究; 人口普查; 入射角（几何形状）; 癌症发病率; 癌症登记; 比例危险率模型
spatial.IO - An integrated cloud-ready geospatial data management system,2026,Geospatial analysis; Computer science; Metadata; Geospatial metadata; Interoperability; Database; Spatial data infrastructure; Geospatial PDF; Data element; Spatial database; Spatial analysis; Data integration; Web Coverage Service; Metadata repository; World Wide Web; Cloud computing; Geographic information system; Data management; ArcGIS Server; Sensor web; Data mapping; Metadata modeling; Data access,OpenAlex,https://doi.org/10.5281/zenodo.18851256,空间分析; 计算机科学; 元数据; 地理空间元数据; 互操作性; 数据库; 空间数据基础设施; 地理空间PDF; 数据元素; 空间数据库; 空间分析; 数据集成; 网络覆盖服务; 元数据仓储; 万维网; 云计算; 地理信息系统; 数据管理; ArcGIS服务器; 传感器网络; 数据映射; 元数据建模; 数据访问
Efficient sharing technology for railway model-data integrated services across the full lifecycle,2026,Geospatial analysis; Scheduling (production processes); Computer science; Coding (social sciences); Component (thermodynamics); Service (business); Metadata; Information integration; Data integration; Shared resource; Resource (disambiguation); Service-oriented architecture; Information sharing; Emergency response; Resource efficiency,OpenAlex,https://doi.org/10.1117/12.3101618,空间分析; 调度（生产过程）; 计算机科学; 编码（社会科学）; 成分（热力学）; 服务（商业）; 元数据; 信息整合; 数据集成; 共享资源; 资源（消歧义）; 面向服务的体系结构; 信息共享; 应急响应; 资源效率
Global Facility-Level Solar Photovoltaic Inventory with Energy Generation and Loss Estimates,2026,Photovoltaic system; Environmental science; Geospatial analysis; Solar energy; Meteorology; Electricity generation; Workflow; Solar Resource; Table (database); Remote sensing; Satellite,OpenAlex,https://doi.org/10.5281/zenodo.18794231,光伏系统; 环境科学; 空间分析; 太阳能; 气象学; 发电; 工作流程; 太阳能资源; 表（数据库）; 遥感; 卫星
Global Facility-Level Solar Photovoltaic Inventory with Energy Generation and Loss Estimates,2026,Photovoltaic system; Environmental science; Geospatial analysis; Solar energy; Meteorology; Electricity generation; Workflow; Solar Resource; Table (database); Remote sensing; Satellite,OpenAlex,https://doi.org/10.5281/zenodo.18794230,光伏系统; 环境科学; 空间分析; 太阳能; 气象学; 发电; 工作流程; 太阳能资源; 表（数据库）; 遥感; 卫星
Groundwater potential zone mapping in the coastal Bagerhat district of Bangladesh using GIS and remote sensing techniques,2026,Groundwater; Thematic map; Topographic Wetness Index; Environmental science; Hydrology (agriculture); Impervious surface; Lineament; Geospatial analysis; Remote sensing; Thematic Mapper; Soil map; Analytic hierarchy process; Land cover; Water table; Drainage; Water resource management; Drainage density; Geographic information system; Satellite imagery; Geology,OpenAlex,https://doi.org/10.1007/s44288-026-00470-0,地下水; 专题地图; 地形湿度指数; 环境科学; 水文学（农业）; 不透水表面; 轮廓; 空间分析; 遥感; 专题制图仪; 土壤图; 层次分析; 土地覆盖; 地下水位; 排水; 水资源管理; 河网密度; 地理信息系统; 卫星图像; 地质学
Antarctic geothermal heat flow dataset: deep neural network generation optimized by particle swarm optimization algorithm,2026,Geothermal gradient; Particle swarm optimization; Heat flow; Artificial neural network; Geospatial analysis; Algorithm; Flow (mathematics); Geology; Swarm behaviour; Geothermal heating; Meteorology; Data mining; Geothermal energy; Remote sensing; Computer science; Particle (ecology); Square (algebra),OpenAlex,https://doi.org/10.5281/zenodo.18790294,地温梯度; 粒子群优化; 热流; 人工神经网络; 空间分析; 算法; 流量（数学）; 地质学; 群体行为; 地热供暖; 气象学; 数据挖掘; 地热能; 遥感; 计算机科学; 粒子（生态学）; 平方（代数）
Bridging the STEM Divide: Addressing Educational Disparity in Indiana,2026,Random forest; Ethnic group; Bridging (networking); Baseline (sea); Principal component analysis; Benchmark (surveying); Variety (cybernetics); Dimensionality reduction; Machine learning; Feature (linguistics); Computer science; Inequality; Artificial intelligence; Socioeconomic status; Curse of dimensionality; Ensemble learning; Class (philosophy); Econometrics; Data science; Class size; Big data; Geography; Race (biology),OpenAlex,https://doi.org/10.70121/001c.154601,随机森林; 族群; 桥接（联网）; 基线（海）; 主成分分析; 基准（测量）; 多样性（控制论）; 降维; 机器学习; 特征（语言学）; 计算机科学; 不平等; 人工智能; 社会经济地位; 维度灾难; 集成学习; 课程（哲学）; 计量经济学; 数据科学; 班级规模; 大数据; 地理; 种族（生物学）
